Campaign,Month,Day of the Week,Date,City,Channel,Device,Ad,Impressions,CTR,Clicks,Daily Average CPC,"Spend, GBP",Conversions,"Total conversion value, GBP",Likes (Reactions),Shares,Comments
Spring ,Sep,Wed,06 September 2023,London,Facebook,Desktop,Discount,2304.00,1.1%,25,1.48,37.26,1,107.52,41,7,17
Spring ,Sep,Thu,07 September 2023,London,Facebook,Desktop,Discount,1504.00,1.9%,28,0.63,17.88,0,289.80,82,1,11
Spring ,Sep,Fri,08 September 2023,London,Facebook,Desktop,Discount,2298.00,1.8%,40,1.81,72.61,7,3.60,57,1,14
Spring ,Sep,Sat,09 September 2023,London,Facebook,Desktop,Discount,2322.00,1.7%,39,1.52,58.51,3,199.92,67,8,14
Spring ,Sep,Sun,10 September 2023,London,Facebook,Desktop,Discount,1329.00,1.4%,18,1.53,28.25,7,171.36,67,0,9
Spring ,Sep,Mon,11 September 2023,London,Facebook,Desktop,Discount,2081.00,1.4%,28,2.15,60.42,2,89.88,56,2,17
Spring ,Sep,Tue,12 September 2023,London,Facebook,Desktop,Discount,1614.00,1.5%,24,1.97,46.97,3,192.36,47,7,17
Spring ,Sep,Wed,13 September 2023,London,Facebook,Desktop,Discount,1742.00,2.0%,34,1.83,62.43,6,88.20,49,5,9
Spring ,Sep,Thu,14 September 2023,London,Facebook,Desktop,Discount,2119.00,1.6%,34,1.92,65.52,2,94.08,54,8,12
Spring ,Sep,Fri,15 September 2023,London,Facebook,Desktop,Discount,1923.00,1.0%,20,0.91,18.17,2,59.64,51,3,6
Spring ,Sep,Sat,16 September 2023,London,Facebook,Desktop,Discount,2516.00,2.0%,49,1.52,74.48,2,203.28,52,2,11
Spring ,Sep,Sun,17 September 2023,London,Facebook,Desktop,Discount,2095.00,1.8%,38,2.09,78.93,1,396.48,64,8,20
Spring ,Sep,Mon,18 September 2023,London,Facebook,Desktop,Discount,1681.00,1.7%,28,1.68,47.70,6,24.00,31,3,8
Spring ,Sep,Tue,19 September 2023,London,Facebook,Desktop,Discount,2466.00,1.9%,48,0.84,40.16,8,4.80,62,3,11
Spring ,Sep,Wed,20 September 2023,London,Facebook,Desktop,Discount,2146.00,1.1%,24,1.83,43.56,3,273.84,78,12,9
Spring ,Sep,Thu,21 September 2023,London,Facebook,Desktop,Discount,1832.00,1.4%,26,1.93,50.26,5,133.56,58,1,8
Spring ,Sep,Fri,22 September 2023,London,Facebook,Desktop,Discount,1657.00,1.7%,29,1.31,37.58,6,126.84,51,10,15
Spring ,Sep,Sat,23 September 2023,London,Facebook,Desktop,Discount,1843.00,1.5%,28,2.08,57.54,8,92.40,64,1,6
Spring ,Sep,Sun,24 September 2023,London,Facebook,Desktop,Discount,1741.00,1.8%,30,0.94,28.73,7,9.60,93,2,17
Spring ,Sep,Mon,25 September 2023,London,Facebook,Desktop,Discount,1386.00,2.0%,28,0.58,16.02,4,84.00,88,10,20
Spring ,Sep,Tue,26 September 2023,London,Facebook,Desktop,Discount,2003.00,1.7%,34,2.23,75.97,2,381.36,54,4,15
Spring ,Sep,Wed,27 September 2023,London,Facebook,Desktop,Discount,2171.00,1.3%,28,2.00,56.91,8,224.28,71,3,18
Spring ,Sep,Thu,28 September 2023,London,Facebook,Desktop,Discount,1959.00,1.9%,37,1.37,50.67,4,257.04,66,1,12
Spring ,Sep,Fri,29 September 2023,London,Facebook,Desktop,Discount,2416.00,1.3%,31,1.79,56.35,3,3.60,78,8,8
Spring ,Sep,Sat,30 September 2023,London,Facebook,Desktop,Discount,1537.00,1.4%,21,1.31,27.61,2,265.44,69,7,9
Spring ,Oct,Sun,01 October 2023,London,Facebook,Desktop,Discount,2131.00,1.4%,30,1.59,47.68,9,122.64,65,8,6
Spring ,Oct,Mon,02 October 2023,London,Facebook,Desktop,Discount,1582.00,2.1%,33,1.32,43.52,0,66.36,47,1,8
Spring ,Oct,Tue,03 October 2023,London,Facebook,Desktop,Discount,2312.00,1.5%,35,0.59,20.75,3,159.60,78,5,6
Spring ,Oct,Wed,04 October 2023,London,Facebook,Desktop,Discount,1982.00,1.8%,36,1.38,50.33,5,237.72,103,5,12
Spring ,Oct,Thu,05 October 2023,London,Facebook,Desktop,Discount,1475.00,1.4%,21,2.27,46.45,5,408.24,99,1,8
Spring ,Oct,Fri,06 October 2023,London,Facebook,Desktop,Discount,1465.00,1.9%,28,1.83,50.36,3,44.40,95,7,11
Spring ,Oct,Sat,07 October 2023,London,Facebook,Desktop,Discount,1720.00,1.3%,23,0.66,15.00,8,341.88,93,8,17
Spring ,Oct,Sun,08 October 2023,London,Facebook,Desktop,Discount,1390.00,1.9%,26,0.91,23.74,5,102.48,57,7,9
Spring ,Oct,Mon,09 October 2023,London,Facebook,Desktop,Discount,2048.00,1.5%,30,0.87,26.31,5,417.48,64,4,17
Spring ,Oct,Tue,10 October 2023,London,Facebook,Desktop,Discount,1898.00,1.5%,29,0.74,21.09,5,135.24,59,4,12
Spring ,Oct,Wed,11 October 2023,London,Facebook,Desktop,Discount,2175.00,1.8%,40,1.44,57.22,8,75.60,90,12,15
Spring ,Oct,Thu,12 October 2023,London,Facebook,Desktop,Discount,1455.00,1.7%,24,1.21,29.34,4,3.60,88,10,24
Spring ,Oct,Fri,13 October 2023,London,Facebook,Desktop,Discount,2130.00,1.9%,41,1.09,44.45,7,120.96,79,5,15
Spring ,Oct,Sat,14 October 2023,London,Facebook,Desktop,Discount,1752.00,1.4%,24,1.73,41.40,5,163.80,40,7,18
Spring ,Oct,Sun,15 October 2023,London,Facebook,Desktop,Discount,1515.00,1.3%,20,0.74,14.61,0,83.16,75,7,17
Spring ,Oct,Mon,16 October 2023,London,Facebook,Desktop,Discount,1520.00,1.1%,17,1.17,19.79,7,264.60,43,2,21
Spring ,Oct,Tue,17 October 2023,London,Facebook,Desktop,Discount,2153.00,1.7%,37,1.94,71.13,6,503.16,50,0,20
Spring ,Oct,Wed,18 October 2023,London,Facebook,Desktop,Discount,2282.00,1.7%,39,1.56,60.67,6,51.24,98,7,6
Spring ,Oct,Thu,19 October 2023,London,Facebook,Desktop,Discount,1749.00,2.1%,37,0.49,18.08,7,331.80,88,12,15
Spring ,Oct,Fri,20 October 2023,London,Facebook,Desktop,Discount,2312.00,1.6%,37,1.70,62.96,6,345.24,59,11,12
Spring ,Oct,Sat,21 October 2023,London,Facebook,Desktop,Discount,1694.00,1.8%,31,1.01,31.37,5,430.08,92,5,15
Spring ,Oct,Sun,22 October 2023,London,Facebook,Desktop,Discount,2254.00,1.7%,39,2.22,86.05,9,320.88,97,3,14
Spring ,Oct,Mon,23 October 2023,London,Facebook,Desktop,Discount,2368.00,2.1%,49,2.06,100.90,4,512.40,69,10,11
Spring ,Oct,Tue,24 October 2023,London,Facebook,Desktop,Discount,1958.00,2.0%,39,0.79,31.23,8,162.96,47,10,5
Spring ,Oct,Wed,25 October 2023,London,Facebook,Desktop,Discount,1334.00,2.0%,26,1.36,35.30,4,283.08,64,10,17
Spring ,Oct,Thu,26 October 2023,London,Facebook,Desktop,Discount,1984.00,1.4%,28,1.82,51.55,6,189.00,60,5,9
Spring ,Oct,Fri,27 October 2023,London,Facebook,Desktop,Discount,2062.00,1.7%,36,0.52,18.46,7,498.12,55,11,12
Spring ,Oct,Sat,28 October 2023,London,Facebook,Desktop,Discount,2310.00,1.5%,36,2.07,73.64,4,291.48,45,4,6
Spring ,Oct,Sun,29 October 2023,London,Facebook,Desktop,Discount,1931.00,1.1%,21,0.74,15.35,3,261.24,38,10,18
Spring ,Oct,Mon,30 October 2023,London,Facebook,Desktop,Discount,2381.00,1.9%,46,0.79,36.28,5,247.80,48,16,12
Spring ,Oct,Tue,31 October 2023,London,Facebook,Desktop,Discount,1610.00,1.8%,28,0.67,18.90,6,525.00,80,8,15
Spring ,Nov,Wed,01 November 2023,London,Facebook,Desktop,Discount,1934.00,1.3%,26,0.47,12.13,9,236.04,54,10,14
Spring ,Nov,Thu,02 November 2023,London,Facebook,Desktop,Discount,1827.00,1.8%,33,0.46,15.13,6,359.52,105,6,9
Spring ,Nov,Fri,03 November 2023,London,Facebook,Desktop,Discount,2345.00,1.6%,37,1.54,56.37,2,199.92,55,10,18
Spring ,Nov,Sat,04 November 2023,London,Facebook,Desktop,Discount,2312.00,1.7%,40,0.97,38.64,6,409.92,57,10,20
Spring ,Nov,Sun,05 November 2023,London,Facebook,Desktop,Discount,2438.00,1.5%,37,0.44,16.30,8,65.52,36,5,17
Spring ,Nov,Mon,06 November 2023,London,Facebook,Desktop,Discount,1642.00,1.6%,26,0.58,14.92,5,391.44,65,11,14
Spring ,Nov,Tue,07 November 2023,London,Facebook,Desktop,Discount,2179.00,1.5%,32,2.14,69.45,5,321.72,84,7,15
Spring ,Nov,Wed,08 November 2023,London,Facebook,Desktop,Discount,1584.00,1.4%,22,0.51,11.22,3,291.48,57,10,9
Spring ,Nov,Thu,09 November 2023,London,Facebook,Desktop,Discount,2170.00,1.7%,36,2.29,82.44,6,172.20,87,1,18
Spring ,Nov,Fri,10 November 2023,London,Facebook,Desktop,Discount,1436.00,1.5%,22,1.39,30.77,6,205.80,78,4,5
Spring ,Nov,Sat,11 November 2023,London,Facebook,Desktop,Discount,1830.00,1.8%,32,1.21,39.11,4,440.16,90,11,8
Spring ,Nov,Sun,12 November 2023,London,Facebook,Desktop,Discount,1678.00,1.5%,25,1.10,27.79,4,180.60,59,0,12
Spring ,Nov,Mon,13 November 2023,London,Facebook,Desktop,Discount,1530.00,1.7%,25,0.83,20.90,7,267.12,92,9,14
Spring ,Nov,Tue,14 November 2023,London,Facebook,Desktop,Discount,1560.00,1.3%,20,1.98,38.88,6,377.16,60,0,20
Spring ,Nov,Wed,15 November 2023,London,Facebook,Desktop,Discount,2133.00,1.6%,33,2.33,78.18,6,256.20,81,7,17
Spring ,Nov,Thu,16 November 2023,London,Facebook,Desktop,Discount,1434.00,1.1%,16,0.59,9.34,10,94.08,80,3,9
Spring ,Nov,Fri,17 November 2023,London,Facebook,Desktop,Discount,1926.00,1.3%,26,0.53,13.55,6,682.92,55,7,11
Spring ,Nov,Sat,18 November 2023,London,Facebook,Desktop,Discount,2041.00,1.7%,34,2.02,68.57,6,461.16,87,6,18
Spring ,Nov,Sun,19 November 2023,London,Facebook,Desktop,Discount,1746.00,1.2%,22,0.43,9.21,4,364.56,80,1,12
Spring ,Nov,Mon,20 November 2023,London,Facebook,Desktop,Discount,1360.00,1.6%,22,2.20,47.50,7,167.16,95,0,11
Spring ,Nov,Tue,21 November 2023,London,Facebook,Desktop,Discount,2546.00,1.3%,32,1.32,42.09,11,299.04,52,8,17
Spring ,Nov,Wed,22 November 2023,London,Facebook,Desktop,Discount,1484.00,1.3%,20,1.81,35.90,6,320.88,77,6,18
Spring ,Nov,Thu,23 November 2023,London,Facebook,Desktop,Discount,2013.00,1.8%,36,2.07,74.17,5,527.52,72,3,6
Spring ,Nov,Fri,24 November 2023,London,Facebook,Desktop,Discount,2102.00,1.7%,36,1.27,44.94,5,199.08,88,5,17
Spring ,Nov,Sat,25 November 2023,London,Facebook,Desktop,Discount,2279.00,1.8%,41,1.13,45.72,6,303.24,54,6,21
Spring ,Nov,Sun,26 November 2023,London,Facebook,Desktop,Discount,2225.00,1.4%,31,0.81,24.90,7,59.64,55,3,12
Spring ,Nov,Mon,27 November 2023,London,Facebook,Desktop,Discount,2070.00,1.7%,35,1.74,61.11,4,191.52,82,9,18
Spring ,Nov,Tue,28 November 2023,London,Facebook,Desktop,Discount,2299.00,1.2%,28,1.05,29.11,8,409.08,47,0,17
Spring ,Nov,Wed,29 November 2023,London,Facebook,Desktop,Discount,1367.00,1.1%,15,1.31,19.89,2,519.12,54,9,8
Spring ,Nov,Thu,30 November 2023,London,Facebook,Desktop,Discount,1424.00,1.4%,20,2.38,48.14,5,230.16,82,3,12
Spring ,Mar,Wed,01 March 2023,Manchester,Facebook,Desktop,Discount,1302.40,1.6%,21,1.67,35.62,6,342.72,46,6,8
Spring ,Mar,Thu,02 March 2023,Manchester,Facebook,Desktop,Discount,1328.80,1.9%,25,1.29,32.18,3,319.20,63,6,9
Spring ,Mar,Fri,03 March 2023,Manchester,Facebook,Desktop,Discount,1161.60,1.5%,18,1.04,18.51,2,393.96,74,12,0
Spring ,Mar,Sat,04 March 2023,Manchester,Facebook,Desktop,Discount,1139.20,1.2%,13,0.91,12.21,6,267.12,63,4,5
Spring ,Mar,Sun,05 March 2023,Manchester,Facebook,Desktop,Discount,900.80,1.7%,15,0.33,5.14,5,157.92,51,15,5
Spring ,Mar,Mon,06 March 2023,Manchester,Facebook,Desktop,Discount,935.20,1.4%,13,1.29,16.86,6,182.28,73,14,12
Spring ,Mar,Tue,07 March 2023,Manchester,Facebook,Desktop,Discount,1327.20,1.8%,24,2.31,56.14,4,277.20,52,12,0
Spring ,Mar,Wed,08 March 2023,Manchester,Facebook,Desktop,Discount,1041.60,1.2%,12,0.67,8.34,6,112.56,69,7,2
Spring ,Mar,Thu,09 March 2023,Manchester,Facebook,Desktop,Discount,1148.80,1.8%,21,1.60,33.42,8,100.80,91,5,2
Spring ,Mar,Fri,10 March 2023,Manchester,Facebook,Desktop,Discount,1228.00,1.2%,15,0.55,8.27,1,257.04,66,11,9
Spring ,Mar,Sat,11 March 2023,Manchester,Facebook,Desktop,Discount,1472.00,1.6%,23,0.41,9.57,6,435.12,45,6,9
Spring ,Mar,Sun,12 March 2023,Manchester,Facebook,Desktop,Discount,1172.80,1.8%,22,0.56,12.16,1,277.20,93,16,3
Spring ,Mar,Mon,13 March 2023,Manchester,Facebook,Desktop,Discount,1204.00,1.1%,13,0.71,9.53,6,63.00,66,4,11
Spring ,Mar,Tue,14 March 2023,Manchester,Facebook,Desktop,Discount,1049.60,1.3%,13,1.31,17.20,4,302.40,44,3,6
Spring ,Mar,Wed,15 March 2023,Manchester,Facebook,Desktop,Discount,1554.40,1.8%,28,1.92,54.03,1,163.80,69,7,9
Spring ,Mar,Thu,16 March 2023,Manchester,Facebook,Desktop,Discount,1024.00,1.8%,19,0.56,10.50,7,67.20,60,12,9
Spring ,Mar,Fri,17 March 2023,Manchester,Facebook,Desktop,Discount,1312.00,1.4%,18,2.15,39.22,2,45.36,86,7,12
Spring ,Mar,Sat,18 March 2023,Manchester,Facebook,Desktop,Discount,1533.60,1.3%,21,2.07,42.54,8,218.40,81,2,0
Spring ,Mar,Sun,19 March 2023,Manchester,Facebook,Desktop,Discount,988.00,1.0%,10,1.98,20.32,3,294.00,46,17,9
Spring ,Mar,Mon,20 March 2023,Manchester,Facebook,Desktop,Discount,1318.40,1.0%,13,0.98,13.15,5,75.60,90,1,0
Spring ,Mar,Tue,21 March 2023,Manchester,Facebook,Desktop,Discount,839.20,1.0%,9,0.78,6.69,7,452.76,72,3,12
Spring ,Mar,Wed,22 March 2023,Manchester,Facebook,Desktop,Discount,1053.60,1.7%,18,0.61,10.79,1,218.40,55,6,5
Spring ,Mar,Thu,23 March 2023,Manchester,Facebook,Desktop,Discount,848.80,1.2%,11,1.78,18.76,2,43.20,70,1,6
Spring ,Mar,Fri,24 March 2023,Manchester,Facebook,Desktop,Discount,959.20,1.5%,15,0.66,9.56,3,43.20,48,1,5
Spring ,Mar,Sat,25 March 2023,Manchester,Facebook,Desktop,Discount,1582.40,1.2%,18,1.98,35.99,7,63.84,85,7,12
Spring ,Mar,Sun,26 March 2023,Manchester,Facebook,Desktop,Discount,1539.20,1.3%,20,1.48,29.46,7,134.40,95,5,5
Spring ,Mar,Mon,27 March 2023,Manchester,Facebook,Desktop,Discount,1211.20,1.6%,19,0.66,12.46,6,218.40,46,2,12
Spring ,Mar,Tue,28 March 2023,Manchester,Facebook,Desktop,Discount,1012.80,2.0%,20,0.97,19.37,7,166.32,76,1,2
Spring ,Mar,Wed,29 March 2023,Manchester,Facebook,Desktop,Discount,1202.40,1.1%,13,1.38,18.25,7,42.00,53,16,6
Spring ,Mar,Thu,30 March 2023,Manchester,Facebook,Desktop,Discount,936.80,1.7%,16,1.46,23.26,2,221.76,50,10,12
Spring ,Mar,Fri,31 March 2023,Manchester,Facebook,Desktop,Discount,1332.00,1.4%,18,0.41,7.61,3,446.88,76,2,0
Spring ,Apr,Sat,01 April 2023,Manchester,Facebook,Desktop,Discount,945.60,1.6%,15,1.86,28.71,3,89.04,88,6,6
Spring ,Apr,Sun,02 April 2023,Manchester,Facebook,Desktop,Discount,1005.60,1.4%,14,0.69,9.85,1,292.32,103,6,0
Spring ,Apr,Mon,03 April 2023,Manchester,Facebook,Desktop,Discount,1279.20,1.7%,22,0.90,19.62,4,252.84,89,1,5
Spring ,Apr,Tue,04 April 2023,Manchester,Facebook,Desktop,Discount,1153.60,1.4%,16,1.08,17.46,5,48.72,63,7,11
Spring ,Apr,Wed,05 April 2023,Manchester,Facebook,Desktop,Discount,1504.80,1.1%,17,0.79,13.13,9,147.00,63,9,3
Spring ,Apr,Thu,06 April 2023,Manchester,Facebook,Desktop,Discount,1424.80,1.1%,16,1.37,21.64,3,136.08,78,6,3
Spring ,Apr,Fri,07 April 2023,Manchester,Facebook,Desktop,Discount,980.00,1.6%,16,1.06,16.80,4,197.40,52,12,9
Spring ,Apr,Sat,08 April 2023,Manchester,Facebook,Desktop,Discount,1120.80,1.0%,11,1.79,20.11,4,239.40,73,8,2
Spring ,Apr,Sun,09 April 2023,Manchester,Facebook,Desktop,Discount,1395.20,1.4%,20,0.82,16.40,4,42.84,85,6,2
Spring ,Apr,Mon,10 April 2023,Manchester,Facebook,Desktop,Discount,1292.80,1.3%,17,0.70,11.61,3,201.60,73,6,3
Spring ,Apr,Tue,11 April 2023,Manchester,Facebook,Desktop,Discount,1293.60,1.0%,13,2.23,29.73,5,134.40,75,15,3
Spring ,Apr,Wed,12 April 2023,Manchester,Facebook,Desktop,Discount,1178.40,1.8%,21,1.54,32.69,8,50.40,87,2,0
Spring ,Apr,Thu,13 April 2023,Manchester,Facebook,Desktop,Discount,1580.80,1.7%,26,1.98,51.59,4,398.16,75,16,12
Spring ,Apr,Fri,14 April 2023,Manchester,Facebook,Desktop,Discount,1472.80,1.3%,19,1.27,24.22,2,357.84,70,19,5
Spring ,Apr,Sat,15 April 2023,Manchester,Facebook,Desktop,Discount,1513.60,1.6%,24,0.59,13.85,8,181.44,53,11,6
Spring ,Apr,Sun,16 April 2023,Manchester,Facebook,Desktop,Discount,1501.60,1.0%,15,2.00,30.05,6,205.80,90,9,8
Spring ,Apr,Mon,17 April 2023,Manchester,Facebook,Desktop,Discount,1218.40,1.5%,18,2.44,43.96,4,63.00,67,19,5
Spring ,Apr,Tue,18 April 2023,Manchester,Facebook,Desktop,Discount,992.00,1.6%,16,1.52,23.94,6,126.00,103,7,11
Spring ,Apr,Wed,19 April 2023,Manchester,Facebook,Desktop,Discount,1452.80,1.9%,27,1.08,29.52,4,339.36,87,11,0
Spring ,Apr,Thu,20 April 2023,Manchester,Facebook,Desktop,Discount,968.00,1.8%,17,1.48,25.56,2,162.96,60,12,8
Spring ,Apr,Fri,21 April 2023,Manchester,Facebook,Desktop,Discount,1086.40,1.6%,17,2.20,37.23,7,37.20,91,7,11
Spring ,Apr,Sat,22 April 2023,Manchester,Facebook,Desktop,Discount,803.20,1.9%,15,1.23,18.58,3,199.92,99,20,12
Spring ,Apr,Sun,23 April 2023,Manchester,Facebook,Desktop,Discount,1444.00,1.0%,14,1.12,16.11,5,44.52,72,22,0
Spring ,Apr,Mon,24 April 2023,Manchester,Facebook,Desktop,Discount,1475.20,1.3%,18,1.15,21.21,3,44.40,78,15,9
Spring ,Apr,Tue,25 April 2023,Manchester,Facebook,Desktop,Discount,964.00,1.1%,11,1.62,17.66,3,81.48,82,4,6
Spring ,Apr,Wed,26 April 2023,Manchester,Facebook,Desktop,Discount,1100.80,1.1%,12,1.99,24.31,4,293.16,71,7,3
Spring ,Apr,Thu,27 April 2023,Manchester,Facebook,Desktop,Discount,1140.00,1.2%,14,0.94,13.12,5,10.80,86,11,5
Spring ,Apr,Fri,28 April 2023,Manchester,Facebook,Desktop,Discount,1364.00,0.9%,12,0.84,10.31,7,168.84,73,16,11
Spring ,Apr,Sat,29 April 2023,Manchester,Facebook,Desktop,Discount,1168.00,1.2%,14,1.54,20.88,0,336.84,68,14,5
Spring ,Apr,Sun,30 April 2023,Manchester,Facebook,Desktop,Discount,1404.80,1.6%,23,1.54,34.85,6,36.00,73,20,9
Spring ,May,Mon,01 May 2023,Manchester,Facebook,Desktop,Discount,1312.80,1.3%,17,0.82,13.93,1,9.60,83,14,12
Spring ,May,Tue,02 May 2023,Manchester,Facebook,Desktop,Discount,943.20,0.9%,9,0.78,6.86,7,159.60,77,7,5
Spring ,May,Wed,03 May 2023,Manchester,Facebook,Desktop,Discount,1039.20,1.5%,15,2.31,35.31,3,352.80,49,12,2
Spring ,May,Thu,04 May 2023,Manchester,Facebook,Desktop,Discount,1284.80,1.7%,21,0.49,10.61,7,206.64,91,17,11
Spring ,May,Fri,05 May 2023,Manchester,Facebook,Desktop,Discount,964.80,1.4%,14,1.74,23.46,0,105.84,109,13,2
Spring ,May,Sat,06 May 2023,Manchester,Facebook,Desktop,Discount,1381.60,1.7%,23,1.70,39.03,6,47.88,78,13,8
Spring ,May,Sun,07 May 2023,Manchester,Facebook,Desktop,Discount,969.60,1.0%,10,1.76,17.23,3,47.88,71,5,9
Spring ,May,Mon,08 May 2023,Manchester,Facebook,Desktop,Discount,1568.00,1.7%,26,1.97,51.49,5,1.20,87,17,11
Spring ,May,Tue,09 May 2023,Manchester,Facebook,Desktop,Discount,1412.00,1.9%,27,2.14,57.99,6,167.16,98,11,8
Spring ,May,Wed,10 May 2023,Manchester,Facebook,Desktop,Discount,1597.60,0.9%,14,1.86,25.60,0,39.60,93,18,12
Spring ,May,Thu,11 May 2023,Manchester,Facebook,Desktop,Discount,1027.20,0.9%,10,2.09,20.21,5,138.60,64,17,0
Spring ,May,Fri,12 May 2023,Manchester,Facebook,Desktop,Discount,1582.40,1.7%,27,0.77,20.61,3,4.80,99,23,6
Spring ,May,Sat,13 May 2023,Manchester,Facebook,Desktop,Discount,921.60,1.7%,16,2.21,35.41,2,108.36,78,18,0
Spring ,May,Sun,14 May 2023,Manchester,Facebook,Desktop,Discount,1236.80,1.7%,21,1.13,23.28,6,27.60,81,12,6
Spring ,May,Mon,15 May 2023,Manchester,Facebook,Desktop,Discount,1011.20,1.2%,12,0.81,9.85,3,14.40,94,16,8
Spring ,May,Tue,16 May 2023,Manchester,Facebook,Desktop,Discount,1505.60,1.8%,26,2.12,55.75,4,110.88,99,12,3
Spring ,May,Wed,17 May 2023,Manchester,Facebook,Desktop,Discount,1287.20,1.1%,14,0.70,10.11,1,62.16,76,9,6
Spring ,May,Thu,18 May 2023,Manchester,Facebook,Desktop,Discount,1179.20,1.9%,23,0.92,21.05,3,2.40,71,9,2
Spring ,May,Fri,19 May 2023,Manchester,Facebook,Desktop,Discount,1497.60,1.2%,17,1.66,28.52,5,54.60,75,16,3
Spring ,May,Sat,20 May 2023,Manchester,Facebook,Desktop,Discount,964.00,1.5%,15,0.45,6.53,6,215.04,97,18,9
Spring ,May,Sun,21 May 2023,Manchester,Facebook,Desktop,Discount,1560.80,1.8%,29,2.02,57.81,3,274.68,71,19,11
Spring ,May,Mon,22 May 2023,Manchester,Facebook,Desktop,Discount,1010.40,1.4%,14,1.05,15.01,5,190.68,93,11,0
Spring ,May,Tue,23 May 2023,Manchester,Facebook,Desktop,Discount,1424.80,1.1%,15,0.70,10.59,7,75.60,85,9,11
Spring ,May,Wed,24 May 2023,Manchester,Facebook,Desktop,Discount,832.80,1.5%,13,0.91,11.58,8,320.04,79,7,9
Spring ,May,Thu,25 May 2023,Manchester,Facebook,Desktop,Discount,1444.80,1.2%,18,1.71,30.20,3,192.36,91,8,11
Spring ,May,Fri,26 May 2023,Manchester,Facebook,Desktop,Discount,985.60,1.7%,17,0.92,15.23,1,10.80,68,20,8
Spring ,May,Sat,27 May 2023,Manchester,Facebook,Desktop,Discount,852.80,1.6%,14,1.84,25.42,6,225.12,67,16,9
Spring ,May,Sun,28 May 2023,Manchester,Facebook,Desktop,Discount,1532.00,1.4%,21,1.52,32.09,2,115.08,90,15,6
Spring ,May,Mon,29 May 2023,Manchester,Facebook,Desktop,Discount,1242.40,1.5%,19,1.08,20.01,2,243.60,59,10,0
Spring ,May,Tue,30 May 2023,Manchester,Facebook,Desktop,Discount,1521.60,1.7%,26,0.69,18.16,2,234.36,88,19,3
Spring ,May,Wed,31 May 2023,Manchester,Facebook,Desktop,Discount,1558.40,1.5%,24,1.38,32.47,6,94.08,89,8,6
Spring ,Jun,Thu,01 June 2023,Manchester,Facebook,Desktop,Discount,1265.60,1.5%,19,0.45,8.46,4,189.00,92,13,18
Spring ,Jun,Fri,02 June 2023,Manchester,Facebook,Desktop,Discount,786.10,1.2%,9,1.35,12.69,6,226.80,113,8,12
Spring ,Jun,Sat,03 June 2023,Manchester,Facebook,Desktop,Discount,1343.30,1.2%,16,1.87,29.96,9,233.52,92,17,9
Spring ,Jun,Sun,04 June 2023,Manchester,Facebook,Desktop,Discount,1056.30,1.3%,14,2.27,31.59,7,197.40,105,15,9
Spring ,Jun,Mon,05 June 2023,Manchester,Facebook,Desktop,Discount,1201.90,1.4%,17,0.69,11.53,2,252.00,103,9,20
Spring ,Jun,Tue,06 June 2023,Manchester,Facebook,Desktop,Discount,755.30,1.0%,8,0.83,6.32,6,148.68,97,18,5
Spring ,Jun,Wed,07 June 2023,Manchester,Facebook,Desktop,Discount,1138.90,1.1%,12,1.12,13.34,8,223.44,75,14,0
Spring ,Jun,Thu,08 June 2023,Manchester,Facebook,Desktop,Discount,1143.80,1.6%,18,1.48,27.32,8,198.24,104,18,8
Spring ,Jun,Fri,09 June 2023,Manchester,Facebook,Desktop,Discount,1022.70,1.6%,16,2.24,35.78,2,69.72,62,10,17
Spring ,Jun,Sat,10 June 2023,Manchester,Facebook,Desktop,Discount,1103.20,1.4%,15,1.46,22.07,9,214.20,77,16,12
Spring ,Jun,Sun,11 June 2023,Manchester,Facebook,Desktop,Discount,767.20,1.2%,10,1.47,14.00,8,241.08,82,16,12
Spring ,Jun,Mon,12 June 2023,Manchester,Facebook,Desktop,Discount,800.80,1.2%,10,0.91,9.02,9,267.96,67,4,5
Spring ,Jun,Tue,13 June 2023,Manchester,Facebook,Desktop,Discount,742.00,1.7%,13,1.09,13.86,4,456.96,100,7,14
Spring ,Jun,Wed,14 June 2023,Manchester,Facebook,Desktop,Discount,1292.90,1.6%,21,0.40,8.38,5,306.60,90,13,9
Spring ,Jun,Thu,15 June 2023,Manchester,Facebook,Desktop,Discount,935.90,1.3%,12,1.41,17.21,3,295.68,86,23,9
Spring ,Jun,Fri,16 June 2023,Manchester,Facebook,Desktop,Discount,1194.90,1.4%,16,0.79,13.08,9,142.80,113,13,11
Spring ,Jun,Sat,17 June 2023,Manchester,Facebook,Desktop,Discount,1043.00,1.7%,17,1.39,24.09,2,266.28,81,15,15
Spring ,Jun,Sun,18 June 2023,Manchester,Facebook,Desktop,Discount,1324.40,1.0%,13,2.28,28.95,6,288.12,96,9,14
Spring ,Jun,Mon,19 June 2023,Manchester,Facebook,Desktop,Discount,1173.20,1.3%,15,1.00,14.67,3,163.80,79,25,8
Spring ,Jun,Tue,20 June 2023,Manchester,Facebook,Desktop,Discount,784.00,1.0%,8,0.66,5.09,7,528.36,62,17,0
Spring ,Jun,Wed,21 June 2023,Manchester,Facebook,Desktop,Discount,1212.40,1.8%,21,1.79,38.06,9,277.20,59,17,8
Spring ,Jun,Thu,22 June 2023,Manchester,Facebook,Desktop,Discount,885.50,1.8%,16,2.33,37.21,4,236.88,86,13,9
